,warning id,project,bug_pattern,commit,last_commit_checked,?,bug pattern category,package,class,field,method,type,expr,idents,start_line,end_line,label (automatically determined),commit url,"commit url (of the version compared to, if closed)",code (if open),label,method_content
10,2390,lucene-solr,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,A,last,,STYLE,org.apache.lucene.index,org.apache.lucene.index.TestOmitTf$CountingHitCollector,sum,<init>,,count,"count,sum",412,412,close,https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//lucene/src/test/org/apache/lucene/index/TestOmitTf.java#L412,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/src/test/org/apache/lucene/index/TestOmitTf.java,,unknown,
11,2502,lucene-solr,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,A,last,,STYLE,org.apache.lucene.index,org.apache.lucene.index.TestFieldsReader,doFail,testExceptions,,FaultyIndexInput,"FaultyIndexInput,true,doFail",211,211,close,https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//lucene/src/test/org/apache/lucene/index/TestFieldsReader.java#L211,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/src/test/org/apache/lucene/index/TestFieldsReader.java,,unknown,"public void testExceptions() throws Throwable {
    File indexDir = _TestUtil.getTempDir(""testfieldswriterexceptions"");

    try {
      Directory dir = new FaultyFSDirectory(indexDir);
      IndexWriter writer = new IndexWriter(dir, newIndexWriterConfig( 
          TEST_VERSION_CURRENT, new MockAnalyzer(random)).setOpenMode(OpenMode.CREATE));
      for(int i=0;i<2;i++)
        writer.addDocument(testDoc);
      writer.forceMerge(1);
      writer.close();

      IndexReader reader = IndexReader.open(dir);

      FaultyIndexInput.doFail = true;

      boolean exc = false;

      for(int i=0;i<2;i++) {
        try {
          reader.document(i);
        } catch (IOException ioe) {
          // expected
          exc = true;
        }
        try {
          reader.document(i);
        } catch (IOException ioe) {
          // expected
          exc = true;
        }
      }
      assertTrue(exc);
      reader.close();
      dir.close();
    } finally {
      _TestUtil.rmDir(indexDir);
    }

  }"
12,2957,lucene-solr,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,A,last,,STYLE,org.apache.lucene.index,org.apache.lucene.index.TestStressIndexing2,maxBufferedDocs,testMultiConfig,,maxBufferedDocs=random.nextInt(3)+2;,,105,105,close,https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//lucene/src/test/org/apache/lucene/index/TestStressIndexing2.java#L105,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/src/test/org/apache/lucene/index/TestStressIndexing2.java,,unknown,"public void testMultiConfig() throws Throwable {
    // test lots of smaller different params together

    int num = atLeast(3);
    for (int i = 0; i < num; i++) { // increase iterations for better testing
      if (VERBOSE) {
        System.out.println(""\n\nTEST: top iter="" + i);
      }
      sameFieldOrder=random.nextBoolean();
      mergeFactor=random.nextInt(3)+2;
      maxBufferedDocs=random.nextInt(3)+2;
      int maxThreadStates = 1+random.nextInt(10);
      boolean doReaderPooling = random.nextBoolean();
      seed++;

      int nThreads=random.nextInt(5)+1;
      int iter=random.nextInt(5)+1;
      int range=random.nextInt(20)+1;
      Directory dir1 = newDirectory();
      Directory dir2 = newDirectory();
      if (VERBOSE) {
        System.out.println(""  nThreads="" + nThreads + "" iter="" + iter + "" range="" + range + "" doPooling="" + doReaderPooling + "" maxThreadStates="" + maxThreadStates + "" sameFieldOrder="" + sameFieldOrder + "" mergeFactor="" + mergeFactor);
      }
      Map<String,Document> docs = indexRandom(nThreads, iter, range, dir1, maxThreadStates, doReaderPooling);
      if (VERBOSE) {
        System.out.println(""TEST: index serial"");
      }
      indexSerial(random, docs, dir2);
      if (VERBOSE) {
        System.out.println(""TEST: verify"");
      }
      verifyEquals(dir1, dir2, ""id"");
      dir1.close();
      dir2.close();
    }
  }"
13,2188,lucene-solr,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,C,last,,STYLE,org.apache.solr,org.apache.solr.SolrJettyTestBase,server,getSolrServer,,createNewSolrServer,"createNewSolrServer,server",147,147,close,https://github.com/apache/lucene-solr/tree/43535fecb8455b3f9364f447e129ae05f79697e2//solr/test-framework/src/java/org/apache/solr/SolrJettyTestBase.java#L147,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//solr/test-framework/src/java/org/apache/solr/SolrJettyTestBase.java,,unknown,"public SolrServer getSolrServer() {
    {
      if (server == null) {
        server = createNewSolrServer();
      }
      return server;
    }
  }"
14,1004,tomcat,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,C,last,,STYLE,org.apache.catalina.authenticator,org.apache.catalina.authenticator.DigestAuthenticator,md5Helper,<init>,,"md5Helper = MessageDigest.getInstance(""MD5"");",,69,69,close,https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/catalina/authenticator/DigestAuthenticator.java#L69,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/authenticator/DigestAuthenticator.java,,close,
15,1565,tomcat,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,C,last,,STYLE,org.apache.catalina.servlets,org.apache.catalina.servlets.WebdavServlet,md5Helper,init,,MessageDigest,"MessageDigest,md5Helper,getInstance",279,279,close,https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/catalina/servlets/WebdavServlet.java#L279,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/servlets/WebdavServlet.java,,close,"@Override
    public void init()
        throws ServletException {

        super.init();

        if (getServletConfig().getInitParameter(""secret"") != null)
            secret = getServletConfig().getInitParameter(""secret"");

        if (getServletConfig().getInitParameter(""maxDepth"") != null)
            maxDepth = Integer.parseInt(
                    getServletConfig().getInitParameter(""maxDepth""));

        if (getServletConfig().getInitParameter(""allowSpecialPaths"") != null)
            allowSpecialPaths = Boolean.parseBoolean(
                    getServletConfig().getInitParameter(""allowSpecialPaths""));

        // Load the MD5 helper used to calculate signatures.
        try {
            md5Helper = MessageDigest.getInstance(""MD5"");
        } catch (NoSuchAlgorithmException e) {
            throw new UnavailableException(""No MD5"");
        }

    }"
16,1665,tomcat,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,C,last,,STYLE,org.apache.tomcat.util.modeler.modules,org.apache.tomcat.util.modeler.modules.MbeansDescriptorsDigesterSource,digester,execute,,digester = createDigester();,,160,160,close,https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/tomcat/util/modeler/modules/MbeansDescriptorsDigesterSource.java#L160,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/tomcat/util/modeler/modules/MbeansDescriptorsDigesterSource.java,,close,"public void execute() throws Exception {
        if (registry == null) {
            registry = Registry.getRegistry(null, null);
        }

        InputStream stream = (InputStream) source;

        if (digester == null) {
            digester = createDigester();
        }
        ArrayList<ManagedBean> loadedMbeans = new ArrayList<>();

        synchronized (digester) {

            // Process the input file to configure our registry
            try {
                // Push our registry object onto the stack
                digester.push(loadedMbeans);
                digester.parse(stream);
            } catch (Exception e) {
                log.error(""Error digesting Registry data"", e);
                throw e;
            } finally {
                digester.reset();
            }

        }
        Iterator<ManagedBean> iter = loadedMbeans.iterator();
        while (iter.hasNext()) {
            registry.addManagedBean(iter.next());
        }
    }"
17,1412,tomcat,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,B,last,,STYLE,org.apache.jasper,org.apache.jasper.JspC,validating,setValidateXml,,b,"b,org,ParserUtils,apache,jasper,validating,xmlparser",845,845,close,https://github.com/apache/tomcat/tree/ad9a49cb08bf004af97cad465bba45d21d112325//java/org/apache/jasper/JspC.java#L845,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/jasper/JspC.java,,close,"public void setValidateXml( boolean b ) {
        org.apache.jasper.xmlparser.ParserUtils.validating=b;
    }"
18,1676,tomcat,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,B,last,,STYLE,org.apache.jasper,org.apache.jasper.EmbeddedServletOptions,validating,<init>,,ParserUtils,"ParserUtils,false,validating,equals,validating",462,462,close,https://github.com/apache/tomcat/tree/ad9a49cb08bf004af97cad465bba45d21d112325//java/org/apache/jasper/EmbeddedServletOptions.java#L462,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/jasper/EmbeddedServletOptions.java,,close,
19,9538,jmeter,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,C,last,,STYLE,org.apache.jmeter.gui.action,org.apache.jmeter.gui.action.Help,helpWindow,doAction,,EscapeDialog,"EscapeDialog,Frame,helpWindow",74,74,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/core/org/apache/jmeter/gui/action/Help.java#L74,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/core/org/apache/jmeter/gui/action/Help.java,,close,"@Override
    public void doAction(ActionEvent e) {
        if (helpWindow == null) {
            helpWindow = new EscapeDialog(new Frame(),// independent frame to
                                                    // allow it to be overlaid
                                                    // by the main frame
                    JMeterUtils.getResString(""help""),//$NON-NLS-1$
                    false);
            helpWindow.getContentPane().setLayout(new GridLayout(1, 1));
            helpWindow.getContentPane().removeAll();
            helpWindow.getContentPane().add(scroller);
            ComponentUtil.centerComponentInWindow(helpWindow, 60);
        }
        helpWindow.setVisible(true); // set the window visible immediately
        /*
         * This means that a new page will be shown before rendering is complete,
         * however the correct location will be displayed.
         * Attempts to use a ""page"" PropertyChangeListener to detect when the page
         * has been loaded failed to work any better. 
         */
        StringBuilder url=new StringBuilder();
        if (e.getSource() instanceof String[]) {
            String[] source = (String[]) e.getSource();
            url.append(source[0]).append('#').append(source[1]);
        } else {
            url.append(HELP_PAGE).append('#').append(GuiPackage.getInstance().getTreeListener().getCurrentNode().getDocAnchor());
        }
        try {
            helpDoc.setPage(url.toString()); // N.B. this only reloads if necessary (ignores the reference)
        } catch (IOException ioe) {
            log.error(ioe.toString());
            JMeterUtils.reportErrorToUser(""Problem loading a help page - see log for details"");
        }
    }"
20,9567,jmeter,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,C,last,,STYLE,org.apache.jmeter.engine,org.apache.jmeter.engine.StandardJMeterEngine,engine,<init>,,engine,"engine,this",161,161,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/core/org/apache/jmeter/engine/StandardJMeterEngine.java#L161,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/core/org/apache/jmeter/engine/StandardJMeterEngine.java,,close,
21,9576,jmeter,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,C,last,,STYLE,org.apache.jmeter.testelement,org.apache.jmeter.testelement.TestPlan,functionalMode,setFunctionalMode,,funcMode,"funcMode,functionalMode",134,134,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/core/org/apache/jmeter/testelement/TestPlan.java#L134,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/core/org/apache/jmeter/testelement/TestPlan.java,,close,"public void setFunctionalMode(boolean funcMode) {
        setProperty(new BooleanProperty(FUNCTIONAL_MODE, funcMode));
        functionalMode = funcMode;
    }"
